time,username,message
658,Hot_jony,Mods put a money spent counter on screen!!
658,dirtycruiserburner,L CHEATER
658,thisdudeayden,so mid
658,LuxSicko,yes
658,louf_of_bread,yes
659,premios_,YES
659,bomz1019,OBSIDIONE PACKABLEEEEEEEEE
659,Samskio,yes
659,szayelporro,yes
660,Viqcxn,yes
660,snxpr,no
660,jonashemhem,YESSSSSSSSS
660,teks_tech,NO
660,spirexo,MO
660,mack2better,no
660,brenzsto,YES
660,ISCOHHH,YES.
660,Iiljack,yes
660,Iuke_yy,YES
660,ilyjoaca,NOOOOOOOOOOOOOOO
660,bellamillerrr,yes
660,prezbman,no
660,LuxSicko,no
660,cookiegkmcx,yes
661,jxheh,no
661,noah20339,no
661,bchenson42,yes
661,kolourwayzzz,yes
661,bradymuench,YES
661,RalliTurbo,obsidian is packable
661,ContestDylan,no
661,goonR833,No
661,avomatic_,YESSSSS
661,kosma69s,yes
661,Izerxed,YESS
661,brainaneurysm6,yes
661,Neek3457,yes
661,rcr751,Yesssss
661,tepinaki,No
663,cluckzillaa,Cheer1000  you can pack obsidian?
663,abedref,yes it is
663,Supprtr,NO
663,FrSam0,no
663,billybod22,nooonoo
663,m2joness,do it
663,caccianiga_,YES
663,invited2suffer,get both
663,theotim12309,it’s packable dumbass
663,GamerElmo1,yes
663,zackaryguz,yess
663,LtDoofentits,nope
663,swift_Gaming44,NOOOO
663,ixzicy_,nah
663,rcr751,NOOO
664,Paid4Hub,yes
664,ItsTijntje,no
664,ProfessorPerky,NO
664,sx1arrrr,noooo
664,klippy13,no
664,bluontwich,YES
664,r6guy4,yes
664,Viqcxn,noo
664,harrywil123_123,yes
664,Vybin4166,yes buy it
664,elijahhh2334,yes
664,hivise,Do it  󠀀
664,hivise,Do it
666,thanksforplayin321,no
666,hamm3r_r6,no
666,wwwsano,YENO
666,elibanns,no
666,jordan061415,yes
666,warxdzone,buy it now
666,Viqcxn,nooooo
666,swiftyywoo,YO  YOU HAVE 20 PURCHASES AS A LIMIT ON R6 MARKET
666,zReyem,U DONT PLAY ASHU DONT PLAY ASH
666,llama720,no
666,decbob21,DO IT
666,abedref,do it
666,murpheykayso,L cheater
666,BiggyOnPc,absolutley
666,eoxkz,yes
667,miliano2110,yes and yes
667,jacob_1234561,junko
667,crowthepro_fn_r6,yes
667,samueruuuu,Kappa
667,PURPLEPENGUlN,do it
667,Adriano24047,NO
667,treeturbo_,no
667,hivise,Do it  󠀀
667,hivise,Do it
669,Gotachy,be a good boy
669,CallsignViperrr,OBBSID PACKABLE
669,crexyzz,yes
669,mblue7654,NO
669,oofmanthegreat,yes
669,GamerElmo1,yess
669,r6boxy,yes
669,ilikebigpedros,yes
669,tw1zted111,no
669,Viqcxn,do ittt
669,xxasmodeus_xx,Do it
669,shivver__,noooooooooooo
669,vReaqer,yes
669,puzzlesze,Sell obsidian for 10
669,rykcoguns,no
670,empatheticfutility,OBSIDIAN IS PACKABLE
670,kyemasterss,yes
670,rocojnr,no because you already bought the credits
670,xx_skully,DO ITTTT
670,ilovejinky,man stfu ur gonna do it anyways
670,thebongripper,yes
670,mongrosbs,buy it
670,mooseman6472738,no
670,memphisgotrezbaited,do it
670,martrr,no
670,garfogalog,yes
670,MauiiMango,YOU DID THE POLE ALREADY
670,juliocvc12,yes
670,op4city_,YES
670,defendnotfrl,GET JIANGSHI
672,matthew5555q,yes
672,tryfentx,do it
672,FredrickBuglas,yes
672,shawnobon,you’re a billionaire
672,TheGoldzzn,No
672,LightLmfao,jager glacier
672,sh4dowdude,DO IT P U S
672,Greeno342,100% NO...what are you doing???
672,R33nal,NO
672,revenge_ploto,yep
672,lilyadibum,YES
672,mondos_22,no
672,theycallmedot,"theycallmedot subscribed at Tier 1. They've subscribed for 3 months, currently on a 3 month streak! cheers to three months"
672,juliocvc12,no
672,op4city_,VERY
673,akaQix,INVESTMENT
673,thereal_matheezy,yes
673,pattyd1234,fat ass
673,k1xnnn_,buy it unc
673,canesfan263528,do it
673,snizsnit,no
675,gamesgoneleft,no
675,r3flexxs_wins,NO
675,Gotachy,be a good boyy
675,ItzMeRexLIVE,👍
675,goocrazzzy,"whoops, can't he make it a lower price"
675,reddkitsy,ur rich
675,hamm3r_r6,get it
675,kaspablackburn,No
675,ryan_benji,buy it pussy
675,RILLYDJ,yes
675,trsn23,yea
675,mooseman6472738,yes
675,clurqflockin,no
675,luxzureph,no
675,hydrafv_,y\\absoloutly
676,evanzadrozny,BUY
676,papaocky,shotgun
676,eoxkz,"eoxkz subscribed at Tier 1. They've subscribed for 8 months, currently on a 5 month streak! buy it"
676,springr6,yes
676,yomomirl,buyyyyy it
676,nolimitche11,maybe
676,bradlyplaysfortnite,YES
676,lannaschild68,do it
676,zReyem,U DONT PLAY ASH
676,OnlyDomTV,no
676,alexiatorii,no
676,isaact4pf,COP THAT SHIT
676,itsjonasjit,no
676,marzamilli,It’s an investment junko
676,zhwarkawani,do it
678,Olly4444,No
678,improvingme,no they want to
678,krxzyycjj,nefrooooo
678,joshuaaa885,No
678,bekzoda1,no
678,comicdeez,bro you could give this shit to charity
678,trevordeweese14,yes
678,manny_rios_,yes
678,sshibs,YES BUT YOURE A MILLIONAIRE
678,lastsen_,yes
678,kkplusknoooo,do itttt
678,trsn23,yes
678,bannuzi,leave it for last !
678,ice_hade,YES
679,lonelycheeto0210,no
679,celeryoo,do it
679,part_timer680,NO
679,caccianiga_,YESYESYESYESYESY
679,doctor_sour,No
679,sebjack74884839,no
679,zim_user,no
679,MrOhHenry,millions
679,szaint8,yes
679,n0gttv,yes
679,ns_mx,2m
679,op4city_,150 DOLLARS TOO MUCH
679,mistha3,BUY GLACIER FOR AN OP YOU USE
679,vendictive999,obsidian is packable
679,DaresLives,yes
680,willkrop19,poll in the chat
680,defendnotfrl,JIANGSHI
680,kxldwrldd,30K
680,staxxonkey,do ittt
680,BigOm73,yes
681,cxmpify7,buy ittttttttttt
681,mo_34g,NO
681,nathaniell4897,think of the aura
681,hivise,no 20k people that are buying
681,lyricalgangstar,noooo
681,pIuhmr,no
682,raquis23,no
682,kxldwrldd,30k
682,ub1948,yes
682,hwuuull,do it
682,ayopun,if i had 1m r6 credits im buying everything that looks cool
682,atmlkv,NO BALLS
682,Thegoob_2,NO
682,hughjasz5,Stupid
682,ns_mx,2 million
682,dark1n_nexus,wrong
682,qu1ckpup,20000 HAVE PLACED AN ORDER
682,re_bo123,please buy spellbound instead of glacier
682,jynxzisliposuctionsurgery,WSG FATASS
682,unswingable,20000 people want to buy it
682,wavegod10bands,you suck at ash
683,GagTheHag,yes
683,zakkary124,dfdf
683,shlxik,packable in anniversary packs
683,JetfireZB,NO 20k people have orders waitinfg
683,ditchwme,that’s my rent 😅
683,Ultimxte_,What an idiot
683,Rigamer2010,yes but it’s ok
683,ayopun,yea
683,minibadraciee,200k+
683,sm3llm4ballz,yes
683,thereal_matheezy,financially irresponsible
683,ilovebalenciaga,he's a dumbass
683,PURPLEPENGUlN,that’s the amount of orders.
683,patrick1245789,buy operator skins not weapon skins
684,Zombtrac,No it's the buy order
684,lamelosmall18,yess
684,overthinkrrr,LL
684,itspugs_,yo
684,GagTheHag,no
684,jdjdjhhd2_u,packable
684,supersandill,o
684,ZooZu__,do it pussy
684,dameedrivpp,DUDE
685,bigcanuck33,nooo
685,wavy1506,NO  󠀀
685,luxzureph,buy it
685,xprime_jayx,bro use obsidian instead no?
685,fshssilver,@jynxzi you can only buy 20 things every 24 hours
685,waterbottle29474638,jynxzi0x
685,callum538111,FIFA PACKSSS
685,ffinyy55,buy oil spill
685,zakkary124,dfdfdfd
685,nipper1223,like 2 mil
685,darkcyclecd,No
685,lyric_david,yea
685,yungKIBE,but you bought FIFA packs first
685,kkplusknoooo,do itttttt
685,FTWschwifty,hey siri play buy it by lil uzi vert
686,skyefaii,20M
686,andrewcelticsfan,non
686,boggle05,Oval comb
686,MauiiMango,HURRY
686,lamelosmall18,yesss
686,rustless6557,it’s how many people want it
686,DeezyFBabyyy,its actually $987
686,adulttaco,DO IT
686,usna96_4eva,NOP
686,vorp_al,20k trying to buy rn
686,zxxlly,thats people who want to buy it!
686,dte_milan_,No
686,teks_tech,no it’s people that want to buy it
686,colepower10,you’ve already spent the money dumbass
686,IvanMz90,idiot
687,ltzzgame,Buyyy
687,StreamElements,Looking for your DREAM PC?? Head to www.xidax.com/jynxzi to configure your dream PC Today!
687,mommiimode,20k
687,myless_ii,ur rich who cares bruh buy it if you want LOL
687,madmango610,do it
688,usna96_4eva,NOT
688,lamelosmall18,yesssss
688,cnnrswingn,That’s purchase orders dumbass
688,clu241tch,@jynxzi OBSIDIAN IS PACKABLE!!!!!
688,imdiamondone11,THEY ARE TRYING TO BUY IT
688,keeshdawgfdyabihnikkah,no way
688,kkplusknoooo,do ittttt
688,yuno_src,20k people are trying to buy it they didnt buy it
689,dbaldwin_23,nooooo they are biding
689,supersandill,no
689,andrewcelticsfan,no
689,zakkary124,dfd
689,nickalphamale12,no bruh it’s like $630
689,cdrickard,that's not what that means dipshit
689,d3la_x,IT IS ONLY FOR R4C
689,primemcdonalds,yes
689,The3InchWarlord,BRO IS DUMB
689,gahlaxyy_,"20,000 people that want to buy it"
689,0akess,no that’s how many people want to buy it
689,prvt1308,nooooooooo you retep
690,op4city_,NO THATS PPL TRYING TO BUY IT
690,aronsen69,gold clover
690,rfusd_,it’s 480 bucks RETARD
690,yungKIBE,but  you bought FIFA packs first
690,melowyyd,idiot
690,wavegod10bands,you’re a bad ash
690,ellainegaldamez556,yes
690,Druuude,20k trying to buy it
690,TbImpulse,no thats people low balling
690,zakkary124,fdfd
690,ayopun,yes
690,JBMReal,OBSIDIAN IS PACKABLE SO YOU ALREADY FUCKED UP
691,angejk157,777
691,cameron_459,u can pack obsidian dumbass
691,usna96_4eva,NOR
691,fshssilver,@jynxzi you can only buy 20 things every 24 hours sss
691,o_Kryzx,no 20k wants to buy
691,callum538111,FIFA PACKKSSSSS
691,SRBNJY,no
691,luxz333,idiot
691,Thegoob_2,not that
691,wamanos,no its orders
691,jaaaboooiii,you can only make 20 purchases a day
691,zakkary124,fdff
691,cookiegkmcx,those are just the orders
691,wolfe_f,no
692,luxisnova,do it
692,andrewcelticsfan,p
692,ziemeey,people are starving and your spending 1000 on an online game skin?
692,MeesR6,do it
692,DeezyFBabyyy,$987
692,Elusa1,BUY ACE GALCIER THEN SPELLBOUND R4C
692,comicdeez,give this shit to charity
692,f66ley,20k people trying to buy it ur so stupid @Jynxzi
692,lamelosmall18,yesssssss
692,Honestly_Brooke,yes that’s a whole month of rent….
692,theotim12309,bro
692,zxxlly,thats ppl who want it
692,usna96_4eva,NOE
693,ayopun,eyes
693,k3ntrol,yes
693,ozaong,ITRS THE OPPSITE
693,WARpigR6,No
693,moneymakers_pookie,cant believe this guy got famous over some shitty clips
693,definedvise,no
693,GabeRockz,"ungrateful bitchboy, wasting others money"
693,kkplusknoooo,do itttt
693,R6Nugat,do it
693,verseoffpenjy,this guy might be the slowest ive ever seen
694,oli_r6demon15,don’t wuss
694,feedz000,yes
694,jorenchicken,ur iq must be below 60
694,dameedrivpp,EINSTEIN
694,OnlyDomTV,no it’s 20k people trying to buy it
694,IIIIRockyIIII,115
694,usna96_4eva,NOA
694,raphdesch7,no
694,hivise,no 20k people that are buying  󠀀
694,ellainegaldamez556,do it
694,Solar_Visionn,Solar_Visionn subscribed at Tier 1. 
694,tbaker013,bro
694,lamelosmall18,yesssss
694,KINGvCHASE,WHAT
694,LightLmfao,20000 are lowballing
695,hcrveyy,LMAOOOOOOOOOOOO
695,hivise,no 20k people that are buying
695,NietStoerDoenB,DO IT
695,PURPLEPENGUlN,20k people want to buy it. you’re a retard.
695,imjusacracker___,yes
695,hivise,no 20k people that are buying  󠀀
695,definedvise,noooo
695,zatrn_,no
695,jd_shxfty,very irresponsible
695,zakkary124,ff
695,brycemos15,people trying to lowball
695,Viqcxn,OMGGGGGGG
695,dbaldwin_23,broooooo
695,d1dabohater,OMG
695,primemcdonalds,no
696,brycee0206,OMFG
696,ja7d0nlol,SMG 11 U RUN THAT SHHHHH
696,yung_josho00,BUY IT
696,ShagTagg,do it rn junko
696,topfragger_14,no buy it
696,xoosterr,those are purchase offers
697,NietStoerDoenB,BUY IT
697,lamelosmall18,these
697,hivise,no 20k people that are buying
697,ozaong,55 HHAVE BOUGHT'
697,earth183738,wrong numbers
697,zReyem,ITS PEOPLE THAT WANT TO BUY IT
697,primemcdonalds,buy it
697,ttvjs916,gas 💨
697,savedbyjesus_29,jynxziGG
697,melowyyd,t
697,skyefaii,LMAOOOO
698,R33nal,NO YOU ALREADY FUCKED UP BUYING ALL THOSE CREDITS
698,itsnirishthing,"20,000 have purchase requests not purchases"
698,reddkitsy,that is people trying to snipe for low
698,Viqcxn,AURA
698,willkrop19,highvisw poll in the chat
698,Jerbls,that’s people trying to buy it right now
698,cdrickard,that means people lowballed
698,CharlieRag,no 20k people want to buy it dumbass
698,xguapo03,NOWAY
698,stickybanana1,!
698,callmepoppp,@ilovebalenciaga could you gift me
699,TheGoldzzn,No that's how many people have purchase orders right now
699,creaxy_1,You buy skins while you are ass
699,premios_,ZAHHRIGHTT
699,mrtoxicgoblin,damn
699,zxxlly,they dont have it its just a order
699,MauiiMango,BRO DO IT
699,tbaker013,ur dumb
699,reddkitsy,no
699,lamelosmall18,guess
699,mateevook1,OMGGGGGGGGGGG
699,huertw,that just means there’s that many active orders to buy it
699,rkiili,bruh
700,kosma69s,buy ryuko
700,definedvise,naoOoO
700,IIIIRockyIIII,u idiot
700,imdiamondone11,DUMBASS THEY ARE THRYING TO BUY IT
700,kkplusknoooo,do itttttt
700,Whekio,NO THATS PEOPLE WHO ARE TRYING TO BUY IT YOU DUMBFUCK
700,oilenjoy,you are dumm
700,atmlkv,ARE U BROKE???? BUY IT OR NO AURA
700,platformin,play fall guys ranked
700,travislegresley,jynxziLOL
700,gahlaxyy_,20k people that want to buy it
701,billybod22,omfg
701,VeterNx,"1,115 ..."
701,jdjdjhhd2_u,L cheater
701,hivise,no 20k people that are buying  󠀀
701,iluvrainbow6siegex,ur so fucking stupid
701,skyefaii,UR DUMB
701,Nightbot,BOOOOOOOOOOOOOO
701,verseoffpenjy,so fucking stupid
701,theotim12309,obsidian is packable
701,martrr,ur dumb
701,abedref,no
701,sqck_,"""PPL DONT UNDERSTAND YOU DONT OWN THE SKIN IF YOU DONT PACK IT, BE A REAL GAMER"""
702,luke01245,no
702,dbaldwin_23,bros soed
702,MatthewFR420,not how that works
702,boothieswitchem,buy
702,swngn_u7,obsidian is packable @Jynxzi
702,judsauce,no
702,ecks_dee_fitzy,NO
702,cdrickard,ur so dumb
702,ldh2013,ldh2013 subscribed at Tier 1. 
702,Viqcxn,aura
702,120fps_vipr,bahahahahahaha
703,rizky_kk,BUY ITTT
703,Peekhur,20680 is how many ppl are trying to buy it
703,zReyem,THATS PEOPLE WHO ARE BIDDING FOR IT
703,ilovediamonds88,BUYYYY
703,hughjasz5,Those are orders
703,justindowi,ur such an idiot
703,lamelosmall18,yyes
703,ziablla,snipeing
703,tspmoz,buy if ur fat asf
703,bongobaby1,UR AN IDIOT
703,kkplusknoooo,do ittttt
703,kxldwrldd,LMAOOOOO
703,Honestly_Brooke,that guy is making BANK
703,luke01245,ur dumb
703,boggle05,Portal to the botanical gardens in the UK
704,KINGvCHASE,that’s insane
704,reddkitsy,they sniping for low
704,murpheykayso,No thats how many people are trying to buy it
704,jjimu,dumbass
704,teks_tech,NO DUMBASS
704,itsnirishthing,O
704,caiopdsm,no bro
704,spiffyisnoob,THEYRE TRYING TO BUY IT
704,a_bs3rd,NO THOSE ARE HOW MANY PROPLE ARE TRYING TO LOW BALL IT IDIOT
704,sob_landon,You had one rule and you broke it nichad
704,savedbyjesus_29,jynxziGG jynxziGG jynxziGG jynxziGG jynxziGG jynxziGG jynxziGG jynxziGG jynxziGG
704,RalliTurbo,nooooooooo
704,envybronx,r6 credits
704,tbaker013,order
705,mommiimode,20k want it brother
705,Jerbls,that’s not what that means
705,fshssilver,@jynxzi you can only buy 20 things every 24 hours
705,zekeqq_,no donkey
705,ecks_dee_fitzy,NOOO
705,bobwiddlebuilder,NO DUMBASS
705,traphic_cone,That's trying to buy idiot
705,hxhfty,I mean you already got the credits so the  financial irresponsibility is already done lol just buy it
705,snsontwitch,23K DUMBASS
705,lamelosmall18,yyyyesss
705,cluckzillaa,nooooo
705,yomomirl,cap
706,caseohskibidi61,JUST BUY IT
706,xMisterEasyx,No fucking way
706,kxldwrldd,23K
706,Nightbot,no 🧢
706,hivise,no 20k people that are buying
706,MeesR6,just do itt
706,coolcat17000,yep
706,hivise,no 20k people that are buying  󠀀
706,verseoffpenjy,such a bum
706,alekalek111,its purchase order they havent bought
706,tylerketterling,no idiot
706,itsnirishthing,NO
706,nova_bmx,!LINK
706,tspmoz,fat
706,Nightbot,"@nova_bmx If you want to link your twitch account to your Ubisoft account, here’s the link: https://drops-register.ubi.com | For Help -> https://www.jynxzi.org/resources/jynxzi-charm-tutorial"
707,wamanos,its order its not complete
707,improvingme,ur so stupid
707,luxisnova,do it BangbooBounce
707,imdiamondone11,DUMBASS
707,zekeqq_,no
707,wwwsano,230 .000
707,voIxyr,so dumb
707,Freelixx_,NOOOOO
707,ziablla,sniping
707,Glaciyer,dumb af
707,Psy_cn,he’s trolling
708,OnlyDomTV,dumb asf
708,hughjasz5,You stupid
708,bobwiddlebuilder,R U DUMB
708,xvidsss,that’s people trying to snipe it
708,bigricciownsmikkel,That's fucked
708,yomomirl,capppll
708,x7x999x7x,? dumbass
708,dbaldwin_23,bros look at the chat
708,PURPLEPENGUlN,No.
708,jorenchicken,max iq of 50
708,tspmoz,777
708,Nightbot,?
708,sirsamhaynes,youre so stupid
708,springr6,yes
708,zekeqq_,nooooo
709,izzkattt,BUY RYUKO BRO
709,semihsivasli,WHOS MY GOOD LITTLE KITTEN????FFFFFFFFFFFFFFFFFSS
709,avomatic_,??????
709,NBADionn,only 55 people bought it
709,bouncy_bee0294,it used to be lower though
709,stickybanana1,OBSIDIAN WAS PACKABLE!!
709,cdrickard,ur a fucking moron no
709,snsontwitch,230K DUMBASS
709,swngbyclipz,NO STUPID
709,winkingtaint,NO
709,kashzr,NO ONLY 55 ORDERS
709,enderagent0,2.9 GPA
709,TheGoldzzn,That's not how it works
709,amczac,NOT how the market works dumbass lmfao
709,XvlGabe,no
710,loobz__,wrong math
710,NoOneHimself,fok ubisoft
710,definedvise,noooooo
710,massenzzzz,YOU CANT BE REAL
710,abedref,THEY HAVE NOT
710,yomomirl,cappp
710,xendy1,"xendy1 subscribed at Tier 1. They've subscribed for 7 months, currently on a 2 month streak! woop woop"
711,nocloutq,thats acftive purchase orders
711,traphic_cone,TRYING TO BUY
711,imdiamondone11,NO DUMBASS
711,rkiili,so we’re in copper
711,skyefaii,SO DUMB
711,ejxy1,NOOO 20000 are trying to buy it dumbass
711,southpaw42222,this guys an idiot
711,Kenny_XI,NO YOU IDIOT
711,lllBrianlll,DUMB DUMB DUMB
711,caccianiga_,bro ur so dumb
711,vikingjorge,nah
712,Playz_Z_,your stupid
712,zekeqq_,noo
712,bobwiddlebuilder,RU DUMB
712,vendictive999,obsidian is packable
712,c0reyneale,People spend that daily on cs
712,kxaq_glitch,you can’t math
712,swift_Gaming44,WTFFF
712,yomomirl,capppp
712,vishunztv,"jumbo I’m trying to get my charm but I already subbed and can’t twitch prime sub, how I go about it king"
712,jenxzi_56,terrible math
712,oli_r6demon15,it’s lowballs idiot
712,xTheDaboss,you are an absolute dumbass
712,Thebeezneedz,is he stupid
712,cluckzillaa,noooooopo
712,louf_of_bread,cheap
713,garfogalog,that’s how many people want to buy it
713,a_bs3rd,NO DUMMY
714,walletfnr,no  are u dummb
714,abyssaldreamz,Crazy
714,unluvddr6,UR DUMB ASF
714,winkingtaint,IDIOT
714,premios_,23k dumbass
714,massenzzzz,10 IQ
714,r1pmoon,2.6 gpa btw
714,beefballstew,nooo
714,fradderzz,YESS
714,Nightbot,i was crazy once
714,tspmoz,ur big
714,Nightbot,https://clips.twitch.tv/AdventurousHedonisticYakinikuBibleThump-pUxxa5Rp0x8aWNXU
714,ecks_dee_fitzy,THE PRICE GOES UP EVERY TIME SOMEONE BUYS IT
714,brkk_luis,250k
714,IzzyTopp15,boo shit
715,frankiethegoat11,Are you stupid
715,luke01245,Nope
715,abedref,JUST ORDERS
715,hivise,no 20k people that are buying
715,yomomirl,your dumb
715,cluckzillaa,noooo
715,hivise,no 20k people that are buying  󠀀
715,verseoffpenjy,dummy
715,witemonkey12,Buy it or u fat
715,hivise,no 20k people that are buying
715,x7x999x7x,no
715,hivise,no 20k people that are buying  󠀀
715,Mattified0,NO DUMBASS
715,wamanos,no
716,hamm3r_r6,thats active orders
716,iibustah,bad math
716,iPyrovix,your an actual idiot
716,doncczzzz10,Dumb dumb
716,pattycake7574206,that’s me
716,carmacko,no
717,mateevook1,DUMMBBBBB
717,keggyy__,ur an AI
717,empatheticfutility,YOU ARE NOT REAL DUDE
717,hivisespigeon,people buy it and sell it over and over again
717,jenxzi_56,terrible mathj
717,Thegoob_2,pocket change
717,bradymuench,yo are so dumb
717,Druuude,NO THATS 20k people trying to buy it
717,yq_c,SPELLBOUND
717,karma_dont_miss7,Nahhh
717,cluckzillaa,so dumb
717,v3cterr,buy it
717,feeling_fernski23,Nooooo
717,voIxyr,Hell nah
719,dismaIelk,what is this math
719,MauiiMango,bruh
721,zxxlly,no those are orders they havent bought it
721,zakkary124,h
721,cookiegkmcx,💔
721,mashness3,no
721,Nightbot,h
721,tspmoz,only in Ohio
721,justindowi,idiot
721,vikingjorge,your lost
721,yq_c,"SPELLBOUND,"
721,YEGGG0,omg ur so dumb
721,mike412345,that’s how many ppl bid on it
721,caiopdsm,This is how many people trying to buy ir
722,bossman896hij,noooo
722,lyricalgangstar,no
722,yeahyeah188,just get it
722,angejk157,Kidding
722,Simardoh,Simardoh subscribed with Prime. They've subscribed for 6 months! Just do it fatty
722,GarronDaBoss,misinformation clip farm final boss
722,charlieswings,jynxziGLASSES
722,kxldwrldd,23K around 30 pretty much
722,BadgerTheHarry,u are so dumb
722,Thegoob_2,nope
722,ffinyy55,buy oil spy
722,KAOSS_115,23 million points idiot
722,ChickenTendys55,your not real
722,jedge6969,23 MILLION COINS
722,TTVDreamzzys,NO THATS HOW MUCH HAS BEEN TOTALLY BOUGHT
723,thebigshoob,2.7 kicking in
723,TheGoldzzn,Dumb
723,kkplusknoooo,do itttttttttttttt
723,yq_c,SPELLBOUND-
723,2nxd5,NOO
723,hughjasz5,OMG
723,TheNastyBlazeGG,brick 🧱 🧱
723,xTheDaboss,??????????????
723,Freelixx_,ITS THE SALE ORDERS
723,OnlyDomTV,@hivise call this dumbahhh
723,kaiserr1x,23k DUMBASS
723,cashen1x,NO ITS PPL TRYING TO BUY
723,xMisterEasyx,Ubisoft rolling in it
723,theotim12309,this guy is dumb
723,Sandblind_,No
724,DATURTLEJUICE,wait does this money go to the game or to someone individually
724,yeahyeah188,get it
724,isakmlnd,"2,3 mil"
724,dameedrivpp,HUH
724,unswingable,you must be stupid
724,hivise,no 20k people that are buying
724,wedel_xp,wedel_xp subscribed at Tier 1. They've subscribed for 17 months! yo
724,Nunny_26,"Nunny_26 subscribed with Prime. They've subscribed for 25 months, currently on a 25 month streak! EZZZZZZZZ"
725,MeesR6,no
725,celeryoo,just buy it lil bro
725,GarronDaBoss,misinformation clip farm final boss
725,Venex2734,OMG
725,gavfn12,You’re an idiot
725,luke01245,that’s orders not transactions @jynxzi
725,idrxpkdyt,daffy
725,SirBakedPotatoTV,That's not the average thi
725,loaks01,CREDITS YOU LARD
725,ChickenTendys55,no
725,TbImpulse,no purchase orders are uunfilled
725,codester6996,\no
726,xkriquee,retard
726,traphic_cone,ACTIVE ORDERS DUMBASS
726,itsDSalt,idiot
726,Maccarane,Yea thats not how that works
726,melowyyd,NNOOOOO
726,mekhifv,SALE OWNERS OWN IT NOT PURCHASE ORDERS
726,kostas_zimbambouos,Credits
726,dbaldwin_23,noooooooooooooooooo youurrrrrrrrrrrrrererrrrrrr wronggggggggggggggg
726,kottonking762,10k
726,l0wr1see,SPELLBOUND UNIVERSAL
726,kirlan000,NO THEY RESELL IT U IDIOT
726,charlieswings,jynxziBounce jynxziBounce jynxziBounce jynxziBounce jynxziBounce jynxziSmoke jynxziSmoke jynxziSmoke jynxziSmoke
726,fncs_francisco12,PowerUpL EntropyWins PowerUpR
727,hivise,OMG
727,ecks_dee_fitzy,NO
727,TaBarreNaque,Not historically
727,pretzelninja73,7777777
727,ReasSulfur,dumb
727,samu3loc235,Dumb
727,angejk157,Barightttt
727,codester6996,no
727,cnnrswingn,that’s people trying to buy it dumbass
727,savedbyjesus_29,jynxziGG jynxziGG jynxziGG jynxziGG jynxziGG
727,skyefaii,NOT 20K PEOPLE BUYING
727,creepyjohn25,that’s orders not bought
727,fradderzz,W HIVISE
727,fricklepickle_,that’s just offers on it
727,WideDoggs,u are dumb
728,winkingtaint,BRUTAL TO WATCH FR
728,part_timer680,NO DUMBASS
728,teks_tech,ITS PEOPLE TAT WANT TO BUY IT
728,mo_34g,@jynxzi NO
728,r6ishim12,go on cdkeys it’s a website that’s cheaper than buying them form siege
728,patrick1245789,your special bro
729,martrr,stupid fatass
729,tbaker013,no
729,jedge6969,23. ILLION COINS DUMBASS
729,bouncy_bee0294,it could be lower
729,literallysunned,3rd grader
729,melowyyd,NOOOO
729,bnkos,no 20k want to buy the skin
729,zakkary124,hj
729,ZooZu__,Do it pussy
729,ecks_dee_fitzy,WRONG
730,jssssss09,SALE ORDERS NOT PURCHASE
730,rod523,"no not everyone paid 115,000"
730,t00tsies,kids stay in school
730,justindowi,dumb
730,wahter__,So stupid
730,danjoeres,STUPID# AF
730,verseoffpenjy,dude is so slow
730,topfragger_14,It’s people who are trying to buy it
730,Boom273400,No
730,jonashemhem,BUY IT
730,louf_of_bread,it
730,wavy1506,ITS JUST PEOPLE THAT WANT TOP BUY IT
730,samu3loc235,23k
731,melowyyd,NOOO
731,mike412345,are you dumb
731,lyricalgangstar,that’s how many people want the skin
731,xkriquee,dumbfuck
731,dameedrivpp,HARVARD?
731,tspmoz,Jake ur so dumb L Jake L Jake
731,jssssss09,SALE ORDERS NOT PURCHASEZ
731,mhyst__,ur so dumb
732,treerider_3d,no it’s how many people whant to buy it
732,lightning_speed24,WHAT HAPPENED AM IN A ADDDDD
732,part_timer680,NO
732,enlacostetn,u dumb
732,lovejynxzi1235,gp spoit
732,Y0gi__4,can this dumb f read
732,skyefaii,LMAOOOOO
732,pretzelninja73,777777
732,bobwiddlebuilder,NO ITS THE AMOUNT OF PENDING ORDERS NOT REAL
732,martrr,no
733,cdrickard,no dipshit just orders you can order at any price💀💀 @jynxzi
733,zim_user,Mo
733,crexyzz,NO CREDITS
733,bigricciownsmikkel,ome10
733,jssssss09,SALE ORDERS NOT PURCHASE
733,lukedavid32,just do it
733,gahlaxyy_,20k people put in an offer for the skin
733,defendnotfrl,20k ppl are trying to order it
733,baggedby14,no bro that’s how much people have a outgoing order it could be 1 credit
733,gpro215,price fluctuates
733,sh4dowdude,idiot
733,LEWIS200026,thats orders
734,angejk157,BUY IY
734,d3athlygh0st,that’s the average price
734,3l1jah8,THAT IS NOT HOW MANY PEOPLE HAVE BOUGHT IT
734,traphic_cone,WRONG
734,DeezyFBabyyy,lmao bro thinks the price irl is the in game
734,colepower10,ur so stupid
734,justindowi,what an idiot
734,definedvise,is people looking at it?
734,Juusopelailee9,Doit
734,melowyyd,NOO
734,zim_user,no
735,nffcdaisy14,COOKED
735,Solar_Visionn,w for my sub?
735,Stridal,"Thats just purchase orders, most of which have not gone through. Probably some scammers bidding 1 credit"
